"power","lat","lon","cadence","distance","time","index","racetime","athlete","km","kph","grade"
16,53.591548,10.022671,80,6454.2,3983,669,1080,"C",NA,NA,NA
169,53.59146802,10.02303447,107,NA,496,496,1080,"D",5.90406,50.4648,-2.24708
403,53.59137858,10.02331484,100,NA,7701,1383,1080,"E",9.92568,52.4016,-0.81998
277,53.591389,10.023341,105,9696.4,7059,1282,1081,"A",NA,NA,NA
45,53.59142,10.023129,88,11658.4,7184,1833,1081,"B",NA,NA,NA
24,53.591502,10.022887,74,6469.7,3984,670,1081,"C",NA,NA,NA
49,53.59142879,10.02323681,87,NA,497,497,1081,"D",5.91825,49.9392,-2.95181
352,53.59133726,10.02352741,101,NA,7702,1384,1081,"E",9.94047,53.2728,-0.688403
199,53.591343,10.023553,105,9711.3,7060,1283,1082,"A",NA,NA,NA
277,53.59138,10.023329,89,11672.3,7185,1834,1082,"B",NA,NA,NA
0,53.591451,10.023101,68,6485,3985,671,1082,"C",NA,NA,NA
280,53.59138772,10.02343705,109,NA,498,498,1082,"D",5.93221,49.9608,-3.40034
240,53.59130499,10.02374324,104,NA,7703,1385,1082,"E",9.9552,53.0712,-0.690842
116,53.591297,10.02377,98,9726.5,7061,1284,1083,"A",NA,NA,NA
393,53.591338,10.023536,107,11686.8,7186,1835,1083,"B",NA,NA,NA
354,53.591407,10.023315,80,6500.1,3986,672,1083,"C",NA,NA,NA
316,53.59135218,10.02363972,110,NA,499,499,1083,"D",5.94625,50.2452,-2.76943
49,53.59128185,10.0239605,0,NA,7704,1386,1083,"E",9.96981,51.93,-0.964639
180,53.591274,10.023987,100,9741.2,7062,1285,1084,"A",NA,NA,NA
441,53.591307,10.023755,108,11701.8,7187,1836,1084,"B",NA,NA,NA
456,53.591369,10.023529,96,6514.9,3987,673,1084,"C",NA,NA,NA
317,53.59132653,10.02384684,111,NA,500,500,1084,"D",5.96026,50.3712,-2.63733
49,53.5912661,10.02417776,105,NA,7705,1387,1084,"E",9.9843,51.2244,-1.10341
357,53.591255,10.024205,102,9755.8,7063,1286,1085,"A",NA,NA,NA
377,53.591277,10.023976,109,11716.7,7188,1837,1085,"B",NA,NA,NA
404,53.591348,10.023741,101,6529.7,3988,674,1085,"C",NA,NA,NA
317,53.59130516,10.02406368,111,NA,501,501,1085,"D",5.97476,51.462,-3.04867
216,53.59125537,10.0243951,105,NA,7706,1388,1085,"E",9.99874,51.4944,-1.38041
249,53.591248,10.024421,105,9770.1,7064,1287,1086,"A",NA,NA,NA
339,53.591258,10.024199,109,11731.7,7189,1838,1086,"B",NA,NA,NA
222,53.591337,10.023958,102,6545,3989,675,1086,"C",NA,NA,NA
280,53.59129074,10.02427859,112,NA,502,502,1086,"D",5.98912,50.5152,-3.19033
229,53.59124414,10.02461362,105,NA,7707,1389,1086,"E",10.0133,50.7564,-1.24133
217,53.591244,10.024644,104,9784.9,7065,1288,1087,"A",NA,NA,NA
250,53.59124,10.024422,109,11746.6,7190,1839,1087,"B",NA,NA,NA
70,53.591321,10.024179,95,6559.3,3990,676,1087,"C",NA,NA,NA
194,53.59127943,10.02449392,111,NA,503,503,1087,"D",6.00344,51.3144,-3.343
242,53.59123358,10.02483498,102,NA,7708,1390,1087,"E",10.028,52.0308,-1.37738
317,53.591236,10.02487,104,9799.9,7066,1289,1088,"A",NA,NA,NA
309,53.591226,10.024644,109,11761.3,7191,1840,1088,"B",NA,NA,NA
264,53.591313,10.024397,99,6574.1,3991,677,1088,"C",NA,NA,NA
231,53.59126786,10.02471588,111,NA,504,504,1088,"D",6.01816,51.6204,-2.812
287,53.59121933,10.02505735,101,NA,7709,1391,1088,"E",10.0428,52.6716,-1.23594
250,53.591225,10.025084,104,9814.2,7067,1290,1089,"A",NA,NA,NA
132,53.591214,10.024867,97,11776.2,7192,1841,1089,"B",NA,NA,NA
16,53.591298,10.02463,88,6589.1,3992,678,1089,"C",NA,NA,NA
232,53.59125495,10.02493137,110,NA,505,505,1089,"D",6.03251,51.2964,-1.97087
292,53.59120248,10.02527813,101,NA,7710,1392,1089,"E",10.0575,52.1316,-1.37171
280,53.591206,10.025303,103,9828.8,7068,1291,1090,"A",NA,NA,NA
26,53.591205,10.025086,73,11790.7,7193,1842,1090,"B",NA,NA,NA
0,53.591277,10.024864,73,6603.8,3993,679,1090,"C",NA,NA,NA
163,53.59123668,10.02514604,110,NA,506,506,1090,"D",6.04688,49.8672,-0.590569
271,53.59118672,10.02549212,102,NA,7711,1393,1090,"E",10.0718,50.8212,-1.23444
471,53.591183,10.025522,103,9843.5,7069,1292,1091,"A",NA,NA,NA
23,53.591195,10.025299,46,11804.9,7194,1843,1091,"B",NA,NA,NA
20,53.591256,10.025087,71,6618.6,3994,680,1091,"C",NA,NA,NA
155,53.59121958,10.02535466,110,NA,507,507,1091,"D",6.06087,48.6828,1.11485
334,53.59116895,10.02570293,104,NA,7712,1394,1091,"E",10.0859,50.2164,-1.23444
580,53.591164,10.025736,104,9857.8,7070,1293,1092,"A",NA,NA,NA
201,53.591173,10.025516,64,11819.5,7195,1844,1092,"B",NA,NA,NA
244,53.591234,10.025305,91,6633.8,3995,681,1092,"C",NA,NA,NA
161,53.59119829,10.02555826,107,NA,508,508,1092,"D",6.07451,48.186,2.27445
462,53.59115202,10.02591097,106,NA,7713,1395,1092,"E",10.0998,50.2848,-1.24255
555,53.591145,10.025949,105,9872.1,7071,1294,1093,"A",NA,NA,NA
393,53.591163,10.025731,103,11833.8,7196,1845,1093,"B",NA,NA,NA
260,53.591214,10.025515,94,6648.7,3996,682,1093,"C",NA,NA,NA
284,53.59118312,10.02576278,106,NA,509,509,1093,"D",6.08819,48.5748,2.56684
559,53.59113383,10.02612714,108,NA,7714,1396,1093,"E",10.1142,52.3008,-0.968755
527,53.591129,10.026167,105,9886.7,7072,1295,1094,"A",NA,NA,NA
551,53.591149,10.025937,104,11847.5,7197,1846,1094,"B",NA,NA,NA
326,53.591199,10.025717,97,6663.4,3997,683,1094,"C",NA,NA,NA
304,53.59116711,10.02596646,107,NA,510,510,1094,"D",6.10178,48.3264,3.00835
488,53.59111329,10.02634808,109,NA,7715,1397,1094,"E",10.129,52.8732,-0.692707
510,53.591106,10.026383,105,9901.2,7073,1296,1095,"A",NA,NA,NA
502,53.591138,10.026144,105,11861.3,7198,1847,1095,"B",NA,NA,NA
582,53.591181,10.025931,98,6677.9,3998,684,1095,"C",NA,NA,NA
317,53.59114875,10.02617349,106,NA,511,511,1095,"D",6.11562,48.492,2.56826
381,53.59108966,10.02656945,110,NA,7716,1398,1095,"E",10.1439,52.7724,-0.415706
478,53.591084,10.026598,105,9915.7,7074,1297,1096,"A",NA,NA,NA
513,53.591125,10.026357,106,11875.4,7199,1848,1096,"B",NA,NA,NA
526,53.59116,10.026141,98,6692.1,3999,685,1096,"C",NA,NA,NA
364,53.59113366,10.02637767,106,NA,512,512,1096,"D",6.12928,47.7432,2.55397
332,53.59106451,10.02678646,110,NA,7717,1399,1096,"E",10.1586,50.922,-0.415706
457,53.591064,10.026816,104,9930.3,7075,1298,1097,"A",NA,NA,NA
521,53.591104,10.026567,107,11889.5,7200,1849,1097,"B",NA,NA,NA
518,53.591137,10.026359,99,6706.7,4000,686,1097,"C",NA,NA,NA
439,53.59111824,10.02657984,107,NA,513,513,1097,"D",6.14276,46.2276,2.25723
368,53.59104456,10.02700305,110,NA,7718,1400,1097,"E",10.1731,51.0912,-0.279654
473,53.591038,10.027028,104,9944.6,7076,1299,1098,"A",NA,NA,NA
470,53.59108,10.02679,108,11904.5,7201,1850,1098,"B",NA,NA,NA
634,53.591112,10.02658,101,6721,4001,687,1098,"C",NA,NA,NA
457,53.59110223,10.02677858,108,NA,514,514,1098,"D",6.15603,47.556,1.24675
401,53.59102235,10.02721444,110,NA,7719,1401,1098,"E",10.1873,50.7204,-0.279654
434,53.591023,10.02723,104,9958.2,7077,1300,1099,"A",NA,NA,NA
556,53.591051,10.027017,109,11919.9,7202,1851,1099,"B",NA,NA,NA
588,53.591091,10.026796,102,6735.7,4002,688,1099,"C",NA,NA,NA
475,53.5910832,10.0269831,109,NA,515,515,1099,"D",6.16972,49.446,1.39957
307,53.59100073,10.02743027,110,NA,7720,1402,1099,"E",10.2018,51.696,-0.281905
466,53.591011,10.027438,103,9972,7078,1301,1100,"A",NA,NA,NA
604,53.591028,10.02723,109,11934.3,7203,1852,1100,"B",NA,NA,NA
546,53.591076,10.027008,103,6749.9,4003,689,1100,"C",NA,NA,NA
578,53.59106393,10.02719399,111,NA,516,516,1100,"D",6.18386,49.302,1.26718
265,53.59098212,10.02764166,109,NA,7721,1403,1100,"E",10.2159,50.418,-0.281905
481,53.591003,10.02764,102,9985.4,7079,1302,1101,"A",NA,NA,NA
469,53.591003,10.027448,110,11949,7204,1853,1101,"B",NA,NA,NA
544,53.591063,10.027219,104,6763.8,4004,690,1101,"C",NA,NA,NA
511,53.59104574,10.02740445,111,NA,517,517,1101,"D",6.19793,49.6008,0.266482
329,53.59097038,10.02785515,108,NA,7722,1404,1101,"E",10.2301,50.6196,-0.281905
473,53.590996,10.027856,102,9999.7,7080,1303,1102,"A",NA,NA,NA
330,53.590973,10.027674,110,11964.3,7205,1854,1102,"B",NA,NA,NA
464,53.591039,10.027438,104,6777.7,4005,691,1102,"C",NA,NA,NA
462,53.59103308,10.02762415,112,NA,518,518,1102,"D",6.21256,51.4728,-0.456745
361,53.59096594,10.02806897,107,NA,7723,1405,1102,"E",10.2443,50.5188,-0.138024
456,53.590996,10.028076,102,10014.3,7081,1304,1103,"A",NA,NA,NA
229,53.590949,10.027892,85,11979,7206,1855,1103,"B",NA,NA,NA
26,53.591026,10.027659,89,6792.1,4006,692,1103,"C",NA,NA,NA
441,53.59103015,10.0278445,112,NA,519,519,1103,"D",6.22717,51.3936,-1.15982
316,53.59096644,10.02828078,107,NA,7724,1406,1103,"E",10.2583,50.0148,-0.138024
471,53.591,10.028295,102,10028.8,7082,1305,1104,"A",NA,NA,NA
127,53.590934,10.028105,57,11993.2,7207,1856,1104,"B",NA,NA,NA
0,53.591023,10.02788,77,6806.8,4007,693,1104,"C",NA,NA,NA
361,53.59103015,10.0280626,111,NA,520,520,1104,"D",6.24163,51.462,-1.60133
316,53.59097667,10.02849318,107,NA,7725,1407,1104,"E",10.2724,49.5108,-0.138024
441,53.591003,10.028514,102,10043.3,7083,1306,1105,"A",NA,NA,NA
26,53.590935,10.028311,28,12006.9,7208,1857,1105,"B",NA,NA,NA
14,53.591022,10.028098,73,6822.1,4008,694,1105,"C",NA,NA,NA
273,53.59103266,10.02829269,109,NA,521,521,1105,"D",6.25688,51.4764,-1.2856
305,53.5909983,10.02870223,107,NA,7726,1408,1105,"E",10.2865,49.446,-0.138024
436,53.591019,10.028728,102,10057.6,7084,1307,1106,"A",NA,NA,NA
289,53.590953,10.028506,75,12020,7209,1858,1106,"B",NA,NA,NA
136,53.591024,10.028311,85,6836.8,4009,695,1106,"C",NA,NA,NA
186,53.59104565,10.02851472,108,NA,522,522,1106,"D",6.27164,51.2964,-0.72177
315,53.59102822,10.0289013,107,NA,7727,1409,1106,"E",10.3,50.2524,-0.138024
401,53.591042,10.028929,101,10071.2,7085,1308,1107,"A",NA,NA,NA
282,53.59098,10.028701,104,12033.2,7210,1859,1107,"B",NA,NA,NA
62,53.591041,10.028523,93,6851.5,4010,696,1107,"C",NA,NA,NA
141,53.59106577,10.02873324,103,NA,523,523,1107,"D",6.28629,49.9248,-0.425034
287,53.59106141,10.02909827,107,NA,7728,1410,1107,"E",10.3136,50.6556,-0.138024
401,53.591076,10.029131,101,10085.1,7086,1309,1108,"A",NA,NA,NA
202,53.591011,10.028914,106,12047.7,7211,1860,1108,"B",NA,NA,NA
206,53.591074,10.028729,99,6865.9,4011,697,1108,"C",NA,NA,NA
97,53.59109033,10.02894111,99,NA,524,524,1108,"D",6.30035,48.5856,0.177829
244,53.5911055,10.02929189,106,NA,7729,1411,1108,"E",10.3273,48.5388,-0.138024
401,53.591118,10.02933,100,10099.1,7087,1310,1109,"A",NA,NA,NA
29,53.59104,10.029117,91,12061.5,7212,1861,1109,"B",NA,NA,NA
6,53.591109,10.028922,99,6879.8,4012,698,1109,"C",NA,NA,NA
27,53.59112243,10.02913909,76,NA,525,525,1109,"D",6.31396,47.9124,-0.114356
198,53.59115629,10.02947579,106,NA,7730,1412,1109,"E",10.3408,48.168,0
139,53.591167,10.029521,95,10112.8,7088,1311,1110,"A",NA,NA,NA
382,53.591081,10.02931,108,12075.2,7213,1862,1110,"B",NA,NA,NA
0,53.591147,10.029114,99,6893.6,4013,699,1110,"C",NA,NA,NA
9,53.5911625,10.02933036,62,NA,526,526,1110,"D",6.32736,47.196,-0.538681
103,53.59121128,10.02964435,106,NA,7731,1413,1110,"E",10.3535,45.8172,0
2,53.591217,10.02971,76,10126.6,7089,1312,1111,"A",NA,NA,NA
330,53.591128,10.029493,130,12088.4,7214,1863,1111,"B",NA,NA,NA
264,53.59119,10.029296,99,6907.1,4014,700,1111,"C",NA,NA,NA
15,53.59120826,10.02950555,53,NA,527,527,1111,"D",6.33998,43.002,-0.221727
0,53.59126677,10.02980302,79,NA,7732,1414,1111,"E",10.3657,42.2568,0
1,53.591278,10.029879,57,10139.7,7090,1313,1112,"A",NA,NA,NA
27,53.591179,10.029665,86,12101.2,7215,1864,1112,"B",NA,NA,NA
264,53.591232,10.029463,46,6920.7,4015,701,1112,"C",NA,NA,NA
3,53.59125537,10.02966614,71,NA,528,528,1112,"D",6.35192,41.0976,0.0824808
0,53.59132804,10.02993713,64,NA,7733,1415,1112,"E",10.3768,38.4624,0
1,53.591347,10.030013,39,10151.5,7091,1314,1113,"A",NA,NA,NA
19,53.591239,10.029822,59,12113.4,7216,1865,1113,"B",NA,NA,NA
264,53.591278,10.029622,26,6933.3,4016,702,1113,"C",NA,NA,NA
5,53.5913091,10.02981224,57,NA,529,529,1113,"D",6.36323,38.376,0.316328
0,53.59138805,10.03004467,65,NA,7734,1416,1113,"E",10.3866,32.0112,0
3,53.591415,10.030115,33,10161.8,7092,1315,1114,"A",NA,NA,NA
13,53.591298,10.029958,42,12124.7,7217,1866,1114,"B",NA,NA,NA
0,53.591328,10.029752,18,6945.1,4017,703,1114,"C",NA,NA,NA
13,53.59136115,10.02993512,31,NA,530,530,1114,"D",6.37326,33.5052,0.116922
0,53.59144849,10.03012287,0,NA,7735,1417,1114,"E",10.3951,26.2692,0
5,53.591484,10.03019,27,10170.8,7093,1316,1115,"A",NA,NA,NA
8,53.591358,10.030068,24,12134.6,7218,1867,1115,"B",NA,NA,NA
0,53.591376,10.029863,0,6956,4018,704,1115,"C",NA,NA,NA
17,53.59140934,10.0300326,32,NA,531,531,1115,"D",6.38175,26.5356,0.143653
0,53.59148302,10.03018959,0,NA,7736,1418,1115,"E",10.4007,16.9956,0
7,53.591515,10.030255,21,10176.7,7094,1317,1116,"A",NA,NA,NA
2,53.591414,10.030143,6,12142.5,7219,1868,1116,"B",NA,NA,NA
0,53.591424,10.029938,0,6965.7,4019,705,1116,"C",NA,NA,NA
20,53.59144874,10.03009664,33,NA,532,532,1116,"D",6.38784,19.188,-0.455761
0,53.59148981,10.03024542,0,NA,7737,1419,1116,"E",10.4038,12.9996,0
10,53.591492,10.030293,15,10181,7095,1318,1117,"A",NA,NA,NA
0,53.591458,10.030185,0,12148,7220,1869,1117,"B",NA,NA,NA
0,53.59146,10.02999,0,6974.3,4020,706,1117,"C",NA,NA,NA
2,53.59147732,10.03013386,40,NA,533,533,1117,"D",6.39181,11.8872,-0.959511
0,53.59146793,10.03027643,0,NA,7738,1420,1117,"E",10.4068,13.302,0
358,53.591446,10.030286,44,10186.3,7096,1319,1118,"A",NA,NA,NA
0,53.591482,10.030221,0,12151.8,7221,1870,1118,"B",NA,NA,NA
0,53.591485,10.030037,0,6980.8,4021,707,1118,"C",NA,NA,NA
14,53.59149719,10.03017166,37,NA,534,534,1118,"D",6.39514,11.376,-1.5601
386,53.59143424,10.030259,61,NA,7739,1421,1118,"E",10.4107,18.1404,0
609,53.591396,10.030239,70,10192.9,7097,1320,1119,"A",NA,NA,NA
107,53.591481,10.03025,22,12154.3,7222,1871,1119,"B",NA,NA,NA
0,53.591488,10.030085,0,6985.1,4022,708,1119,"C",NA,NA,NA
26,53.59150071,10.03021566,35,NA,535,535,1119,"D",6.39818,10.6668,-2.21809
722,53.5914023,10.03020166,73,NA,7740,1422,1119,"E",10.4159,21.564,0
649,53.591343,10.030166,77,10200.4,7098,1321,1120,"A",NA,NA,NA
469,53.591449,10.030259,54,12158,7223,1872,1120,"B",NA,NA,NA
0,53.591466,10.030132,0,6988,4023,709,1120,"C",NA,NA,NA
144,53.59148361,10.03024827,53,NA,536,536,1120,"D",6.4014,10.5192,-2.21809
812,53.59136509,10.03011784,86,NA,7741,1423,1120,"E",10.4228,27.4104,0
704,53.591293,10.030075,81,10208.4,7099,1322,1121,"A",NA,NA,NA
818,53.591402,10.030225,78,12163.8,7224,1873,1121,"B",NA,NA,NA
626,53.591433,10.030138,54,6989.1,4024,710,1121,"C",NA,NA,NA
662,53.59143826,10.03023771,68,NA,537,537,1121,"D",6.4066,19.3572,-1.76584
843,53.59131999,10.0300186,97,NA,7742,1424,1121,"E",10.4311,31.14,0
704,53.591248,10.029972,81,10217,7100,1323,1122,"A",NA,NA,NA
904,53.591354,10.030157,89,12170.8,7225,1874,1122,"B",NA,NA,NA
716,53.591389,10.0301,60,6989.1,4025,711,1122,"C",NA,NA,NA
857,53.59138479,10.03018599,79,NA,538,538,1122,"D",6.41365,28.1736,-1.64965
680,53.59127926,10.02990712,100,NA,7743,1425,1122,"E",10.4397,32.1444,0
642,53.591206,10.029858,86,10225.9,7101,1324,1123,"A",NA,NA,NA
934,53.591307,10.030066,97,12178.9,7226,1875,1123,"B",NA,NA,NA
976,53.591341,10.030037,71,6989.1,4026,712,1123,"C",NA,NA,NA
881,53.59133232,10.03009446,88,NA,539,539,1123,"D",6.42204,30.7512,-0.996068
619,53.59123659,10.029785,102,NA,7744,1426,1123,"E",10.4491,34.4988,0
696,53.591167,10.02973,87,10235.4,7102,1325,1124,"A",NA,NA,NA
868,53.591259,10.029942,97,12188.7,7227,1876,1124,"B",NA,NA,NA
910,53.591295,10.029964,82,6989.1,4027,713,1124,"C",NA,NA,NA
931,53.59128387,10.02998156,93,NA,540,540,1124,"D",6.43116,34.3368,-0.577355
645,53.59119544,10.02964904,104,NA,7745,1427,1124,"E",10.4592,36.108,0
616,53.591129,10.02959,89,10245.7,7103,1326,1125,"A",NA,NA,NA
874,53.591216,10.029805,96,12198.9,7228,1877,1125,"B",NA,NA,NA
786,53.591251,10.029875,84,6989.1,4028,714,1125,"C",NA,NA,NA
882,53.59123693,10.02984853,94,NA,541,541,1125,"D",6.44152,37.8864,-0.148746
537,53.59115738,10.02950379,105,NA,7746,1428,1125,"E",10.4697,36.9144,0
486,53.591095,10.029437,95,10256.5,7104,1327,1126,"A",NA,NA,NA
893,53.591169,10.029656,101,12210.1,7229,1878,1126,"B",NA,NA,NA
832,53.5912,10.029727,86,6989.1,4029,715,1126,"C",NA,NA,NA
490,53.59118798,10.02970529,97,NA,542,542,1126,"D",6.45239,38.9844,0.363659
476,53.59112411,10.02935325,107,NA,7747,1429,1126,"E",10.4803,38.16,-0.188149
496,53.591061,10.029271,94,10268.1,7105,1328,1127,"A",NA,NA,NA
762,53.59112,10.029489,100,12222.4,7230,1879,1127,"B",NA,NA,NA
810,53.591155,10.029594,88,6991.7,4030,716,1127,"C",NA,NA,NA
579,53.59114297,10.02955114,96,NA,543,543,1127,"D",6.46372,40.7736,0.86741
495,53.59109058,10.02919441,107,NA,7748,1430,1127,"E",10.4915,38.9988,-0.188149
506,53.59103,10.029096,97,10280.3,7106,1329,1128,"A",NA,NA,NA
347,53.591076,10.029313,102,12235.1,7231,1880,1128,"B",NA,NA,NA
778,53.591109,10.029445,94,7000.8,4031,717,1128,"C",NA,NA,NA
582,53.59110223,10.02938954,97,NA,544,544,1128,"D",6.47534,41.976,0.951653
493,53.5910594,10.02902518,105,NA,7749,1431,1128,"E",10.5032,40.1076,-0.188149
495,53.591003,10.028922,99,10292.1,7107,1330,1129,"A",NA,NA,NA
318,53.591049,10.029146,102,12246.6,7232,1881,1129,"B",NA,NA,NA
786,53.591062,10.029296,96,7013.4,4032,718,1129,"C",NA,NA,NA
809,53.59106317,10.02921922,98,NA,545,545,1129,"D",6.48749,43.8444,1.44503
463,53.59103652,10.02885846,105,NA,7750,1432,1129,"E",10.5145,40.7772,-0.188149
448,53.590981,10.028753,100,10303.6,7108,1331,1130,"A",NA,NA,NA
280,53.59102,10.028961,102,12259.2,7233,1882,1130,"B",NA,NA,NA
612,53.591025,10.029137,101,7027.4,4033,719,1130,"C",NA,NA,NA
767,53.59102252,10.02904035,103,NA,546,546,1130,"D",6.50013,45.5148,1.44503
384,53.5910164,10.02868907,105,NA,7751,1433,1130,"E",10.526,41.0796,-0.188149
457,53.590958,10.028579,101,10315.3,7109,1332,1131,"A",NA,NA,NA
298,53.590998,10.028785,102,12271.1,7234,1883,1131,"B",NA,NA,NA
446,53.590995,10.028959,102,7041.7,4034,720,1131,"C",NA,NA,NA
563,53.59099,10.02886064,105,NA,547,547,1131,"D",6.51258,44.5644,0.675831
348,53.5910024,10.02851447,107,NA,7752,1434,1131,"E",10.5376,41.148,-0.188149
474,53.590942,10.028402,101,10327.2,7110,1333,1132,"A",NA,NA,NA
465,53.590981,10.028608,102,12283,7235,1884,1132,"B",NA,NA,NA
462,53.590965,10.028769,103,7055.9,4035,721,1132,"C",NA,NA,NA
410,53.59096485,10.02867532,107,NA,548,548,1132,"D",6.52518,45.1152,0.392135
346,53.5909884,10.02833703,108,NA,7753,1435,1132,"E",10.5495,41.8536,-0.188149
463,53.590931,10.02823,103,10338.7,7111,1334,1133,"A",NA,NA,NA
471,53.590972,10.028424,103,12295.3,7236,1885,1133,"B",NA,NA,NA
440,53.590956,10.028583,101,7070.3,4036,722,1133,"C",NA,NA,NA
372,53.59094658,10.02848564,107,NA,549,549,1133,"D",6.53791,44.8056,-0.0846146
337,53.59097944,10.02815983,108,NA,7754,1436,1133,"E",10.5612,41.4828,-0.188149
450,53.590923,10.028063,103,10349.8,7112,1335,1134,"A",NA,NA,NA
386,53.590966,10.028233,104,12307.9,7237,1886,1134,"B",NA,NA,NA
520,53.590936,10.028398,97,7085,4037,723,1134,"C",NA,NA,NA
334,53.59093216,10.02829805,107,NA,550,550,1134,"D",6.55047,44.0244,-0.781627
335,53.59097751,10.02798021,108,NA,7755,1437,1134,"E",10.5731,41.886,-0.019797
462,53.590931,10.027892,103,10361.1,7113,1336,1135,"A",NA,NA,NA
349,53.590956,10.028048,104,12320.2,7238,1887,1135,"B",NA,NA,NA
468,53.590922,10.028216,97,7099.5,4038,724,1135,"C",NA,NA,NA
289,53.59092244,10.02811147,107,NA,551,551,1135,"D",6.56286,44.064,-0.813252
335,53.59098103,10.02779706,107,NA,7756,1438,1135,"E",10.5853,42.2892,-0.019797
395,53.590946,10.027722,104,10372.5,7114,1337,1136,"A",NA,NA,NA
357,53.590952,10.027871,103,12332,7239,1888,1136,"B",NA,NA,NA
322,53.590905,10.028028,97,7113.9,4039,725,1136,"C",NA,NA,NA
306,53.59092026,10.02792975,107,NA,552,552,1136,"D",6.57489,44.2116,-0.664748
413,53.59098581,10.02761887,105,NA,7757,1439,1136,"E",10.5971,42.39,0.168352
124,53.590961,10.02756,98,10383.3,7115,1338,1137,"A",NA,NA,NA
268,53.590959,10.027695,103,12343.6,7240,1889,1137,"B",NA,NA,NA
134,53.590908,10.027839,92,7126.3,4040,726,1137,"C",NA,NA,NA
379,53.59092428,10.02775272,106,NA,553,553,1137,"D",6.58663,44.4204,-0.664748
458,53.59099578,10.02744578,103,NA,7758,1440,1137,"E",10.6086,42.0228,0
231,53.590969,10.027397,99,10394.2,7116,1339,1138,"A",NA,NA,NA
185,53.590963,10.027531,101,12354.5,7241,1890,1138,"B",NA,NA,NA
0,53.590914,10.027642,92,7139.9,4041,727,1138,"C",NA,NA,NA
311,53.59093434,10.02755114,96,NA,554,554,1138,"D",6.60004,43.8084,-0.148402
429,53.59101087,10.02727454,103,NA,7759,1441,1138,"E",10.62,41.9544,0
355,53.590981,10.027229,101,10405.3,7117,1340,1139,"A",NA,NA,NA
525,53.590974,10.027357,101,12366.1,7242,1891,1139,"B",NA,NA,NA
100,53.590918,10.027461,44,7153,4042,728,1139,"C",NA,NA,NA
199,53.59094951,10.02736959,83,NA,555,555,1139,"D",6.61219,43.0776,0.0162085
377,53.59102881,10.02710447,103,NA,7760,1442,1139,"E",10.6315,41.4504,0
234,53.590992,10.027061,100,10416.6,7118,1341,1140,"A",NA,NA,NA
464,53.590993,10.027171,104,12378.6,7243,1892,1140,"B",NA,NA,NA
434,53.590943,10.027282,44,7166.5,4043,729,1140,"C",NA,NA,NA
226,53.59096452,10.02719348,99,NA,556,556,1140,"D",6.62395,41.9292,0.18628
377,53.59104658,10.02692191,104,NA,7761,1443,1140,"E",10.6437,42.1236,0
334,53.591011,10.026891,99,10428.1,7119,1342,1141,"A",NA,NA,NA
450,53.591012,10.026989,106,12390.8,7244,1893,1141,"B",NA,NA,NA
236,53.590963,10.027125,44,7179.3,4044,730,1141,"C",NA,NA,NA
208,53.59098111,10.02701084,104,NA,557,557,1141,"D",6.63618,41.67,-0.304317
353,53.59106384,10.02673591,105,NA,7762,1444,1141,"E",10.6562,43.4664,0
351,53.591026,10.026724,99,10439.3,7120,1343,1142,"A",NA,NA,NA
343,53.591033,10.026803,107,12403.4,7245,1894,1142,"B",NA,NA,NA
172,53.590979,10.02694,93,7191.5,4045,731,1142,"C",NA,NA,NA
174,53.59099989,10.02683021,104,NA,558,558,1142,"D",6.64835,42.894,-0.797317
365,53.59107776,10.02655176,105,NA,7763,1445,1142,"E",10.6685,42.39,0
388,53.591045,10.02656,100,10450.4,7121,1344,1143,"A",NA,NA,NA
513,53.591051,10.026617,107,12415.9,7246,1895,1143,"B",NA,NA,NA
206,53.590995,10.026757,94,7202.3,4046,732,1143,"C",NA,NA,NA
184,53.59101917,10.02664564,103,NA,559,559,1143,"D",6.66076,43.2216,-0.474988
353,53.59109469,10.02637331,104,NA,7764,1446,1143,"E",10.6804,42.7284,-0.172487
341,53.591064,10.026391,97,10461.7,7122,1345,1144,"A",NA,NA,NA
407,53.591064,10.026427,109,12428.6,7247,1896,1144,"B",NA,NA,NA
364,53.591021,10.026571,95,7214.6,4047,733,1144,"C",NA,NA,NA
196,53.59103828,10.02646225,103,NA,560,560,1144,"D",6.67309,42.9048,0.489333
320,53.59111254,10.02619361,104,NA,7765,1447,1144,"E",10.6925,42.7284,-0.340839
553,53.59108,10.026216,89,10473.3,7123,1346,1145,"A",NA,NA,NA
369,53.59109,10.026241,109,12441.3,7248,1897,1145,"B",NA,NA,NA
378,53.591039,10.026387,96,7226.7,4048,734,1145,"C",NA,NA,NA
314,53.59105722,10.0262786,104,NA,561,561,1145,"D",6.68543,43.722,0.48999
372,53.59113383,10.02600099,104,NA,7766,1448,1145,"E",10.7055,43.6356,-0.495045
565,53.591103,10.026023,89,10486.4,7124,1347,1146,"A",NA,NA,NA
430,53.591117,10.026042,109,12454.8,7249,1898,1146,"B",NA,NA,NA
366,53.59106,10.026201,97,7239.2,4049,735,1146,"C",NA,NA,NA
466,53.59107725,10.02608892,104,NA,562,562,1146,"D",6.69817,43.9956,0.628445
404,53.59115127,10.02581785,104,NA,7767,1449,1146,"E",10.7177,43.4988,-0.983633
