time,cadence,heartrate,km,kph,nm,power,altitude,lon,lat,headwind,grade,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
8087,97,0,14.5241,40.5108,0,406,16.4,10.0140147,53.59387312,0,1.59006,-255,0,-255,0,0,0,0,0,0,0,0
8088,97,0,14.5358,41.7528,0,427,16.6,10.01391797,53.59396113,0,1.59264,-255,0,-255,0,0,0,0,0,0,0,0
8089,98,0,14.5469,39.4704,0,377,16.8,10.0138282,53.59404596,0,1.77185,-255,0,-255,0,0,0,0,0,0,0,0
8090,99,0,14.5585,40.2768,0,252,17,10.01374388,53.59413765,0,1.76683,-255,0,-255,0,0,0,0,0,0,0,0
8091,99,0,14.5698,39.8052,0,152,17,10.01366492,53.59422675,0,1.59397,-255,0,-255,0,0,0,0,0,0,0,0
8092,98,0,14.5811,39.7368,0,155,17.2,10.01359066,53.59431887,0,1.59033,-255,0,-255,0,0,0,0,0,0,0,0
8093,97,0,14.592,38.5632,0,253,17.2,10.01352411,53.59440789,0,1.41176,-255,0,-255,0,0,0,0,0,0,0,0
8094,95,0,14.6026,37.2168,0,218,17.2,10.01346585,53.59449665,0,1.23271,-255,0,-255,0,0,0,0,0,0,0,0
8095,95,0,14.6128,37.1844,0,109,17.4,10.01341548,53.5945834,0,1.24728,-255,0,-255,0,0,0,0,0,0,0,0
8096,95,0,14.6232,38.3256,0,220,17.4,10.01337097,53.59467275,0,1.06677,-255,0,-255,0,0,0,0,0,0,0,0
8097,95,0,14.6339,39.2688,0,371,17.4,10.01333023,53.59476605,0,0.893904,-255,0,-255,0,0,0,0,0,0,0,0
8098,95,0,14.6445,38.4624,0,421,17.6,10.01329763,53.59486001,0,0.910409,-255,0,-255,0,0,0,0,0,0,0,0
8099,96,0,14.6554,40.1076,0,405,17.6,10.013275,53.59495673,0,0.731201,-255,0,-255,0,0,0,0,0,0,0,0
8100,98,0,14.6663,39.3012,0,295,17.8,10.01325924,53.59505447,0,0.74238,-255,0,-255,0,0,0,0,0,0,0,0
8101,99,0,14.6764,36.5796,0,140,17.8,10.01326485,53.59514499,0,0.74238,-255,0,-255,0,0,0,0,0,0,0,0
8102,0,0,14.6854,33.12,0,0,17.8,10.01328514,53.59522495,0,0.56648,-255,0,-255,0,0,0,0,0,0,0,0
8103,0,0,14.6933,28.4832,0,0,18,10.01331858,53.59529352,0,0.818698,-255,0,-255,0,0,0,0,0,0,0,0
8104,0,0,14.7007,24.4548,0,0,18,10.01334624,53.59535714,0,0.818698,-255,0,-255,0,0,0,0,0,0,0,0
8105,73,0,14.7061,21.33,0,19,18,10.0133729,53.59540357,0,0.622812,-255,0,-255,0,0,0,0,0,0,0,0
8106,71,0,14.7107,15.822,0,0,18.2,10.01339461,53.59544322,0,1.05479,-255,0,-255,0,0,0,0,0,0,0,0
8107,68,0,14.7145,14.4108,0,0,18.2,10.01341908,53.59547448,0,1.05479,-255,0,-255,0,0,0,0,0,0,0,0
8108,67,0,14.7172,7.7256,0,0,18.2,10.01345043,53.59548865,0,0.867346,-255,0,-255,0,0,0,0,0,0,0,0
8109,0,0,14.7181,8.3988,0,0,18.4,10.01347524,53.59548882,0,2.92977,-255,0,-255,0,0,0,0,0,0,0,0
8110,0,0,14.7191,12.5964,0,0,18.4,10.01348136,53.59547909,0,2.74662,-255,0,-255,0,0,0,0,0,0,0,0
8111,52,0,14.7223,19.314,0,312,18.4,10.01346376,53.59545219,0,2.74662,-255,0,-255,0,0,0,0,0,0,0,0
8112,58,0,14.7277,22.4388,0,646,18.4,10.01342763,53.59540843,0,2.74662,-255,0,-255,0,0,0,0,0,0,0,0
8113,71,0,14.7341,26.5032,0,821,18.4,10.01338229,53.59535747,0,2.4944,-255,0,-255,0,0,0,0,0,0,0,0
8114,88,0,14.7411,27.6768,0,933,18.4,10.01333225,53.59530223,0,2.4944,-255,0,-255,0,0,0,0,0,0,0,0
8115,97,0,14.7483,29.9304,0,890,18.4,10.01329118,53.59524189,0,2.4944,-255,0,-255,0,0,0,0,0,0,0,0
8116,101,0,14.757,31.14,0,817,18.4,10.01326301,53.59516628,0,2.06243,-255,0,-255,0,0,0,0,0,0,0,0
8117,103,0,14.7659,32.2812,0,772,18.4,10.0132444,53.59508674,0,2.06243,-255,0,-255,0,0,0,0,0,0,0,0
8118,104,0,14.7755,33.7572,0,733,18.4,10.01326167,53.59500132,0,2.06243,-255,0,-255,0,0,0,0,0,0,0,0
8119,104,0,14.785,35.1036,0,715,18.4,10.01328489,53.59491692,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8120,105,0,14.7984,38.0592,0,741,18.4,10.0133366,53.59479991,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8121,107,0,14.8134,40.914,0,728,18.4,10.0134019,53.59467108,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8122,108,0,14.8257,41.922,0,559,18.2,10.01346426,53.59456689,0,-0.16259,-255,0,-255,0,0,0,0,0,0,0,0
8123,109,0,14.8386,43.4988,0,387,18.2,10.01353249,53.59445868,0,-0.16259,-255,0,-255,0,0,0,0,0,0,0,0
8124,109,0,14.8545,45.3132,0,315,18.2,10.0136355,53.59432876,0,-0.16259,-255,0,-255,0,0,0,0,0,0,0,0
8125,107,0,14.8678,45.8496,0,230,18.2,10.01372829,53.59422374,0,-0.16259,-255,0,-255,0,0,0,0,0,0,0,0
8126,106,0,14.8812,45.8172,0,167,18.2,10.01384103,53.59412273,0,-0.16259,-255,0,-255,0,0,0,0,0,0,0,0
8127,105,0,14.8948,44.9424,0,153,18.2,10.01395158,53.5940198,0,-0.16259,-255,0,-255,0,0,0,0,0,0,0,0
8128,105,0,14.9079,45.0792,0,260,18,10.01405904,53.5939209,0,-0.315381,-255,0,-255,0,0,0,0,0,0,0,0
8129,105,0,14.923,47.43,0,385,17.8,10.01418686,53.59380808,0,-0.447656,-255,0,-255,0,0,0,0,0,0,0,0
8130,107,0,14.9363,47.664,0,320,17.6,10.01430715,53.59371303,0,-0.59871,-255,0,-255,0,0,0,0,0,0,0,0
8131,108,0,14.9492,48.1032,0,274,17.6,10.01442575,53.59362116,0,-0.59871,-255,0,-255,0,0,0,0,0,0,0,0
8132,109,0,14.963,48.6072,0,258,17.6,10.0145498,53.59352116,0,-0.436119,-255,0,-255,0,0,0,0,0,0,0,0
8133,110,0,14.9781,49.8132,0,256,17.6,10.01466799,53.59340432,0,-0.436119,-255,0,-255,0,0,0,0,0,0,0,0
8134,110,0,14.9935,50.0832,0,327,17.6,10.01480201,53.59329217,0,-0.436119,-255,0,-255,0,0,0,0,0,0,0,0
8135,111,0,15.0081,49.446,0,367,17.4,10.01491936,53.59318094,0,-0.573009,-255,0,-255,0,0,0,0,0,0,0,0
8136,111,0,15.0223,49.41,0,394,17.4,10.01502371,53.5930693,0,-0.573009,-255,0,-255,0,0,0,0,0,0,0,0
8137,111,0,15.0365,50.1156,0,394,17.4,10.01511877,53.5929543,0,-0.573009,-255,0,-255,0,0,0,0,0,0,0,0
8138,109,0,15.0506,50.5548,0,393,17.4,10.01520527,53.59283904,0,-0.420218,-255,0,-255,0,0,0,0,0,0,0,0
8139,107,0,15.0644,49.446,0,230,17.4,10.01527886,53.59272279,0,-0.287944,-255,0,-255,0,0,0,0,0,0,0,0
8140,0,0,15.0793,50.0832,0,28,17.4,10.01534969,53.59259513,0,-0.13689,-255,0,-255,0,0,0,0,0,0,0,0
8141,0,0,15.0934,47.5308,0,0,17.2,10.01540056,53.59247225,0,-0.278934,-255,0,-255,0,0,0,0,0,0,0,0
8142,0,0,15.1065,44.676,0,0,17.2,10.01543988,53.59235759,0,-0.278934,-255,0,-255,0,0,0,0,0,0,0,0
8143,81,0,15.1188,41.922,0,0,16.8,10.0154822,53.59224946,0,-0.602576,-255,0,-255,0,0,0,0,0,0,0,0
8144,68,0,15.1298,37.0152,0,0,16.6,10.01551799,53.59215324,0,-0.785057,-255,0,-255,0,0,0,0,0,0,0,0
8145,70,0,15.1398,33.624,0,0,16.2,10.01557524,53.59206892,0,-1.04657,-255,0,-255,0,0,0,0,0,0,0,0
8146,0,0,15.1495,34.1964,0,0,16,10.01566283,53.59199859,0,-1.25361,-255,0,-255,0,0,0,0,0,0,0,0
8147,0,0,15.1606,38.2608,0,0,15.8,10.01580005,53.59193891,0,-1.4333,-255,0,-255,0,0,0,0,0,0,0,0
8148,94,0,15.1719,41.2164,0,466,15.6,10.0159614,53.59190589,0,-1.61061,-255,0,-255,0,0,0,0,0,0,0,0
8149,97,0,15.1839,43.434,0,749,15.6,10.01613859,53.59188158,0,-1.61061,-255,0,-255,0,0,0,0,0,0,0,0
8150,101,0,15.1969,46.7244,0,923,15.4,10.01633347,53.59186607,0,-1.76433,-255,0,-255,0,0,0,0,0,0,0,0
8151,105,0,15.2104,48.906,0,903,15.2,10.01653547,53.59184931,0,-1.77032,-255,0,-255,0,0,0,0,0,0,0,0
8152,108,0,15.2243,49.7124,0,852,15,10.01674284,53.59183297,0,-1.91483,-255,0,-255,0,0,0,0,0,0,0,0
8153,110,0,15.2385,51.2928,0,755,14.8,10.01695616,53.59182098,0,-1.73213,-255,0,-255,0,0,0,0,0,0,0,0
8154,112,0,15.2529,51.8292,0,623,14.6,10.01717308,53.59180639,0,-1.68806,-255,0,-255,0,0,0,0,0,0,0,0
8155,117,0,15.2678,52.3008,0,459,14.4,10.01739604,53.59178988,0,-1.42406,-255,0,-255,0,0,0,0,0,0,0,0
8156,117,0,15.2831,51.9984,0,342,14,10.01762705,53.59177538,0,-1.47729,-255,0,-255,0,0,0,0,0,0,0,0
8157,115,0,15.2988,53.2404,0,342,13.6,10.0178625,53.59176398,0,-1.55333,-255,0,-255,0,0,0,0,0,0,0,0
8158,113,0,15.315,54.2808,0,384,13.2,10.01810708,53.59175434,0,-1.6225,-255,0,-255,0,0,0,0,0,0,0,0
8159,113,0,15.3308,55.3572,0,442,13,10.01834538,53.59174361,0,-1.74892,-255,0,-255,0,0,0,0,0,0,0,0
8160,114,0,15.3468,55.692,0,442,12.6,10.01858544,53.59173272,0,-1.84646,-255,0,-255,0,0,0,0,0,0,0,0
8161,115,0,15.3627,55.5588,0,283,12.4,10.01882558,53.5917209,0,-1.82381,-255,0,-255,0,0,0,0,0,0,0,0
8162,113,0,15.3783,55.5588,0,131,12.2,10.01906019,53.59171017,0,-1.80766,-255,0,-255,0,0,0,0,0,0,0,0
8163,111,0,15.3941,55.962,0,183,12.2,10.0192989,53.59169844,0,-1.66672,-255,0,-255,0,0,0,0,0,0,0,0
8164,109,0,15.41,56.736,0,299,12.2,10.0195372,53.59168821,0,-1.52831,-255,0,-255,0,0,0,0,0,0,0,0
8165,109,0,15.4262,57.0384,0,414,12,10.01978237,53.59168083,0,-1.51691,-255,0,-255,0,0,0,0,0,0,0,0
8166,110,0,15.4426,58.1436,0,447,11.8,10.02002947,53.59167337,0,-1.37875,-255,0,-255,0,0,0,0,0,0,0,0
8167,111,0,15.4591,58.6836,0,394,11.6,10.02027883,53.59166575,0,-1.244,-255,0,-255,0,0,0,0,0,0,0,0
8168,112,0,15.4755,58.2804,0,371,11.4,10.02052576,53.59165804,0,-1.1197,-255,0,-255,0,0,0,0,0,0,0,0
8169,113,0,15.4918,58.2444,0,412,11.2,10.02077127,53.59165544,0,-1.11629,-255,0,-255,0,0,0,0,0,0,0,0
8170,114,0,15.5082,58.6836,0,401,10.8,10.02101962,53.59164781,0,-1.1079,-255,0,-255,0,0,0,0,0,0,0,0
8171,114,0,15.5247,59.22,0,349,10.4,10.02126848,53.59163892,0,-1.22478,-255,0,-255,0,0,0,0,0,0,0,0
8172,112,0,15.5416,59.6556,0,350,10,10.02152262,53.59162375,0,-1.33297,-255,0,-255,0,0,0,0,0,0,0,0
8173,109,0,15.5586,58.9176,0,346,9.8,10.02177542,53.59160171,0,-1.45124,-255,0,-255,0,0,0,0,0,0,0,0
8174,108,0,15.5755,58.3452,0,237,9.8,10.02202671,53.59157589,0,-1.45124,-255,0,-255,0,0,0,0,0,0,0,0
8175,107,0,15.5919,57.978,0,135,9.6,10.02227046,53.59154748,0,-1.44989,-255,0,-255,0,0,0,0,0,0,0,0
8176,107,0,15.6083,57.2724,0,161,9.4,10.02251278,53.59151881,0,-1.45004,-255,0,-255,0,0,0,0,0,0,0,0
8177,105,0,15.6243,57.3372,0,263,9.2,10.0227499,53.59148721,0,-1.45343,-255,0,-255,0,0,0,0,0,0,0,0
8178,105,0,15.6403,57.708,0,420,9.2,10.02298132,53.59144581,0,-1.33125,-255,0,-255,0,0,0,0,0,0,0,0
8179,104,0,15.6567,58.716,0,513,9.2,10.02321526,53.59139929,0,-1.20825,-255,0,-255,0,0,0,0,0,0,0,0
8180,105,0,15.6731,59.0868,0,508,8.8,10.02345155,53.59135377,0,-1.20855,-255,0,-255,0,0,0,0,0,0,0,0
8181,106,0,15.6896,58.1796,0,451,8.6,10.02369144,53.59131396,0,-1.08757,-255,0,-255,0,0,0,0,0,0,0,0
8182,106,0,15.7058,57.9096,0,363,8.2,10.02393074,53.59128261,0,-1.09777,-255,0,-255,0,0,0,0,0,0,0,0
8183,106,0,15.7219,57.438,0,324,7.6,10.02417072,53.59125881,0,-1.35193,-255,0,-255,0,0,0,0,0,0,0,0
8184,107,0,15.7381,57.0024,0,314,7.2,10.02441279,53.59124053,0,-1.59946,-255,0,-255,0,0,0,0,0,0,0,0
8185,107,0,15.7546,57.1716,0,248,6.8,10.02466181,53.5912257,0,-1.71935,-255,0,-255,0,0,0,0,0,0,0,0
8186,105,0,15.7713,57.2364,0,215,6.6,10.02491218,53.59120818,0,-1.71693,-255,0,-255,0,0,0,0,0,0,0,0
8187,105,0,15.7878,56.5344,0,288,6.6,10.02515802,53.59118781,0,-1.59255,-255,0,-255,0,0,0,0,0,0,0,0
8188,105,0,15.8039,56.0628,0,319,6.4,10.02539984,53.59116853,0,-1.71639,-255,0,-255,0,0,0,0,0,0,0,0
8189,106,0,15.8195,55.3248,0,290,6.4,10.02563361,53.59115219,0,-1.71639,-255,0,-255,0,0,0,0,0,0,0,0
8190,107,0,15.8348,54.2484,0,162,6.2,10.02586286,53.59113593,0,-1.60402,-255,0,-255,0,0,0,0,0,0,0,0
8191,94,0,15.85,53.5104,0,64,6.2,10.02609042,53.59111598,0,-1.48274,-255,0,-255,0,0,0,0,0,0,0,0
8192,94,0,15.8649,52.5024,0,203,6,10.02631204,53.59109611,0,-1.37075,-255,0,-255,0,0,0,0,0,0,0,0
8193,103,0,15.8795,51.4944,0,252,6,10.02653156,53.59107692,0,-0.998316,-255,0,-255,0,0,0,0,0,0,0,0
8194,104,0,15.8942,52.1316,0,270,5.8,10.02674975,53.59105303,0,-0.886937,-255,0,-255,0,0,0,0,0,0,0,0
8195,104,0,15.9086,50.9904,0,294,5.8,10.02696315,53.59103082,0,-0.645385,-255,0,-255,0,0,0,0,0,0,0,0
8196,104,0,15.923,51.192,0,279,5.8,10.0271784,53.59100953,0,-0.525555,-255,0,-255,0,0,0,0,0,0,0,0
8197,103,0,15.9373,50.4864,0,229,5.8,10.0273913,53.59098731,0,-0.525555,-255,0,-255,0,0,0,0,0,0,0,0
8198,103,0,15.9513,50.2164,0,263,5.8,10.02760017,53.59096795,0,-0.401719,-255,0,-255,0,0,0,0,0,0,0,0
8199,102,0,15.9654,50.4864,0,365,5.8,10.02781215,53.5909558,0,-0.401719,-255,0,-255,0,0,0,0,0,0,0,0
8200,102,0,15.9795,50.3856,0,336,5.8,10.02802497,53.59094976,0,-0.270915,-255,0,-255,0,0,0,0,0,0,0,0
8201,101,0,15.9937,49.4784,0,204,5.8,10.02823829,53.59095295,0,-0.270915,-255,0,-255,0,0,0,0,0,0,0,0
8202,100,0,16.0077,50.3856,0,159,6,10.02844926,53.5909672,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8203,100,0,16.0222,50.7204,0,277,6,10.02866526,53.59098975,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8204,99,0,16.0366,50.418,0,374,6,10.02887757,53.59101682,0,0.142351,-255,0,-255,0,0,0,0,0,0,0,0
8205,99,0,16.0509,50.7204,0,407,6,10.02908679,53.5910475,0,0.142351,-255,0,-255,0,0,0,0,0,0,0,0
8206,100,0,16.0649,50.184,0,331,6,10.02928904,53.59108597,0,0.142351,-255,0,-255,0,0,0,0,0,0,0,0
8207,104,0,16.0786,47.9664,0,155,6,10.0294809,53.59113106,0,0.142351,-255,0,-255,0,0,0,0,0,0,0,0
8208,107,0,16.0917,45.2808,0,46,6,10.02966128,53.5911806,0,0.142351,-255,0,-255,0,0,0,0,0,0,0,0
8209,68,0,16.1039,42.156,0,0,6,10.02982255,53.59123274,0,0.142351,-255,0,-255,0,0,0,0,0,0,0,0
8210,66,0,16.115,38.2248,0,0,6,10.02996479,53.59128605,0,0.142351,-255,0,-255,0,0,0,0,0,0,0,0
8211,64,0,16.1249,34.362,0,0,6,10.03008231,53.59134128,0,0.142351,-255,0,-255,0,0,0,0,0,0,0,0
8212,59,0,16.1322,23.5116,0,0,5.8,10.03015959,53.59138797,0,-0.274347,-255,0,-255,0,0,0,0,0,0,0,0
8213,56,0,16.1378,17.6688,0,0,5.8,10.03021298,53.59142661,0,-0.274347,-255,0,-255,0,0,0,0,0,0,0,0
8214,58,0,16.1424,14.8788,0,0,5.8,10.03025883,53.59146182,0,-0.274347,-255,0,-255,0,0,0,0,0,0,0,0
8215,0,0,16.1441,7.1892,0,0,5.8,10.03029093,53.59146869,0,-0.274347,-255,0,-255,0,0,0,0,0,0,0,0
8216,52,0,16.1441,7.1892,0,140,5.6,10.03029093,53.59146869,0,-0.274347,-255,0,-255,0,0,0,0,0,0,0,0
8217,58,0,16.1498,18.0036,0,511,5.6,10.03025707,53.591421,0,-0.274347,-255,0,-255,0,0,0,0,0,0,0,0
8218,64,0,16.1562,24.318,0,748,5.6,10.03018716,53.59138059,0,-0.274347,-255,0,-255,0,0,0,0,0,0,0,0
8219,77,0,16.1637,27.6444,0,856,5.4,10.03009739,53.59134036,0,-0.543148,-255,0,-255,0,0,0,0,0,0,0,0
8220,88,0,16.1722,31.1724,0,816,5.4,10.02999036,53.59129719,0,-0.543148,-255,0,-255,0,0,0,0,0,0,0,0
8221,95,0,16.1818,35.7408,0,861,5.4,10.02986764,53.5912516,0,-0.543148,-255,0,-255,0,0,0,0,0,0,0,0
8222,99,0,16.1922,37.7208,0,802,5.4,10.0297311,53.59120541,0,-0.268801,-255,0,-255,0,0,0,0,0,0,0,0
8223,105,0,16.203,39.0312,0,771,5.4,10.02958459,53.59116241,0,-0.268801,-255,0,-255,0,0,0,0,0,0,0,0
8224,107,0,16.215,40.3416,0,777,5.4,10.02941041,53.59113182,0,-0.268801,-255,0,-255,0,0,0,0,0,0,0,0
8225,108,0,16.2287,41.652,0,734,5.4,10.02921897,53.59108287,0,-0.268801,-255,0,-255,0,0,0,0,0,0,0,0
8226,107,0,16.2421,42.4584,0,518,5.4,10.02902451,53.59105018,0,-0.268801,-255,0,-255,0,0,0,0,0,0,0,0
8227,108,0,16.2543,42.2244,0,376,5.4,10.02884732,53.59101866,0,-0.268801,-255,0,-255,0,0,0,0,0,0,0,0
8228,110,0,16.266,41.922,0,309,5.4,10.028677,53.59098916,0,-0.268801,-255,0,-255,0,0,0,0,0,0,0,0
8229,110,0,16.278,42.2568,0,331,5.4,10.02849955,53.59096636,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8230,110,0,16.2902,41.6196,0,415,5.4,10.02831708,53.59095178,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8231,110,0,16.3022,43.4664,0,437,5.4,10.02813678,53.59094222,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8232,110,0,16.3144,44.0712,0,403,5.4,10.02795246,53.59093585,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8233,109,0,16.3271,44.1036,0,390,5.4,10.02776043,53.59093845,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8234,108,0,16.3394,45.18,0,467,5.4,10.02757628,53.59095211,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8235,106,0,16.3519,44.6076,0,498,5.4,10.02738878,53.59096779,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8236,108,0,16.364,45.2124,0,475,5.6,10.02720798,53.59098514,0,0.164882,-255,0,-255,0,0,0,0,0,0,0,0
8237,109,0,16.3766,45.2808,0,405,5.6,10.02701964,53.59100089,0,0.164882,-255,0,-255,0,0,0,0,0,0,0,0
8238,110,0,16.3891,44.9424,0,340,5.6,10.02683407,53.591019,0,0.164882,-255,0,-255,0,0,0,0,0,0,0,0
8239,110,0,16.4016,44.8416,0,320,5.8,10.02664707,53.59103719,0,0.32426,-255,0,-255,0,0,0,0,0,0,0,0
8240,108,0,16.4138,44.4744,0,221,5.8,10.02646644,53.59105839,0,0.32426,-255,0,-255,0,0,0,0,0,0,0,0
8241,105,0,16.4261,43.9704,0,169,5.8,10.02628388,53.59107767,0,0.32426,-255,0,-255,0,0,0,0,0,0,0,0
8242,103,0,16.4388,44.3736,0,228,5.8,10.02609361,53.59109444,0,0.32426,-255,0,-255,0,0,0,0,0,0,0,0
8243,104,0,16.4512,44.5752,0,271,5.8,10.02590954,53.59111221,0,0.32426,-255,0,-255,0,0,0,0,0,0,0,0
8244,103,0,16.4638,45.3816,0,269,6,10.02572036,53.59112972,0,0.481992,-255,0,-255,0,0,0,0,0,0,0,0
8245,103,0,16.4772,45.3456,0,294,6,10.02552079,53.59114489,0,0.481992,-255,0,-255,0,0,0,0,0,0,0,0
8246,104,0,16.4899,45.7488,0,326,6,10.02533019,53.5911625,0,0.31711,-255,0,-255,0,0,0,0,0,0,0,0
8247,104,0,16.5026,45.8172,0,384,6,10.02514126,53.59117834,0,0.31711,-255,0,-255,0,0,0,0,0,0,0,0
8248,104,0,16.5161,46.7568,0,387,6,10.02493842,53.59118974,0,0.31711,-255,0,-255,0,0,0,0,0,0,0,0
8249,105,0,16.5294,45.9864,0,398,6,10.02473666,53.59119896,0,0.157732,-255,0,-255,0,0,0,0,0,0,0,0
8250,105,0,16.5429,46.2528,0,345,6,10.02453349,53.59120575,0,0.157732,-255,0,-255,0,0,0,0,0,0,0,0
8251,106,0,16.5562,46.3536,0,344,6,10.024334,53.59121161,0,0.157732,-255,0,-255,0,0,0,0,0,0,0,0
8252,105,0,16.5691,45.4464,0,305,6,10.02413828,53.5912179,0,0.157732,-255,0,-255,0,0,0,0,0,0,0,0
8253,105,0,16.5818,45.0108,0,231,6,10.02394776,53.59123014,0,0.157732,-255,0,-255,0,0,0,0,0,0,0,0
8254,105,0,16.5942,44.7768,0,280,6,10.02376311,53.59124984,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8255,103,0,16.6069,44.2404,0,345,6,10.02357669,53.59127465,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8256,102,0,16.6194,44.3052,0,402,6,10.02339514,53.59130524,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8257,102,0,16.6317,44.5068,0,405,6,10.02321711,53.59133835,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8258,102,0,16.6443,44.6076,0,385,6,10.0230374,53.59137515,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8259,102,0,16.6566,44.1396,0,341,6,10.02286171,53.59141203,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8260,101,0,16.6687,43.398,0,291,6,10.02268737,53.59144421,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8261,101,0,16.6809,42.66,0,306,6,10.02250934,53.59147338,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8262,101,0,16.6934,42.93,0,350,6,10.02232745,53.59150121,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8263,101,0,16.7057,42.8616,0,379,6,10.02214582,53.59152652,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8264,104,0,16.7177,42.156,0,376,6,10.02197038,53.591552,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8265,105,0,16.7299,42.39,0,412,6,10.02178933,53.5915712,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8266,106,0,16.7421,43.0956,0,442,6,10.02160527,53.59158428,0,0,-255,0,-255,0,0,0,0,0,0,0,0
8267,107,0,16.7543,43.5996,0,437,6.2,10.02142179,53.591594,0,0.163919,-255,0,-255,0,0,0,0,0,0,0,0
8268,107,0,16.7669,43.1964,0,416,6.2,10.02123219,53.5916002,0,0.163919,-255,0,-255,0,0,0,0,0,0,0,0
8269,108,0,16.7787,41.8536,0,412,6.2,10.02105357,53.59160489,0,0.163919,-255,0,-255,0,0,0,0,0,0,0,0
8270,108,0,16.7905,41.382,0,423,6.2,10.02087596,53.59161051,0,0.163919,-255,0,-255,0,0,0,0,0,0,0,0
8271,106,0,16.8025,41.148,0,423,6.2,10.02069483,53.59161537,0,0.163919,-255,0,-255,0,0,0,0,0,0,0,0
8272,105,0,16.8137,39.8376,0,401,6.2,10.02052568,53.59161814,0,0.163919,-255,0,-255,0,0,0,0,0,0,0,0
8273,104,0,16.8249,38.8656,0,400,6.2,10.0203572,53.59162174,0,0.163919,-255,0,-255,0,0,0,0,0,0,0,0
8274,103,0,16.836,39.402,0,421,6.2,10.0201894,53.59162149,0,0.163919,-255,0,-255,0,0,0,0,0,0,0,0
8275,102,0,16.8476,39.4344,0,440,6.2,10.02001413,53.5916204,0,0.163919,-255,0,-255,0,0,0,0,0,0,0,0
8276,100,0,16.8585,38.7972,0,399,6.2,10.01984918,53.59162132,0,0.163919,-255,0,-255,0,0,0,0,0,0,0,0
8277,99,0,16.87,38.4948,0,337,6.4,10.01967567,53.59162292,0,0.174209,-255,0,-255,0,0,0,0,0,0,0,0
8278,98,0,16.8813,37.9908,0,336,6.4,10.01950543,53.59162945,0,0.174209,-255,0,-255,0,0,0,0,0,0,0,0
8279,98,0,16.8928,38.0916,0,372,6.4,10.01933101,53.59163356,0,0.174209,-255,0,-255,0,0,0,0,0,0,0,0
8280,97,0,16.9041,38.0916,0,387,6.6,10.01916161,53.59163607,0,0.352451,-255,0,-255,0,0,0,0,0,0,0,0
8281,99,0,16.9146,36.8136,0,396,6.6,10.0190021,53.59163985,0,0.352451,-255,0,-255,0,0,0,0,0,0,0,0
8282,98,0,16.9252,37.0152,0,386,6.6,10.01884318,53.59164672,0,0.352451,-255,0,-255,0,0,0,0,0,0,0,0
8283,97,0,16.9362,37.5552,0,395,6.6,10.01867671,53.59165217,0,0.352451,-255,0,-255,0,0,0,0,0,0,0,0
8284,97,0,16.9472,38.0232,0,413,6.6,10.01851101,53.59166172,0,0.352451,-255,0,-255,0,0,0,0,0,0,0,0
8285,97,0,16.958,38.0232,0,390,6.6,10.01834856,53.59167111,0,0.352451,-255,0,-255,0,0,0,0,0,0,0,0
8286,97,0,16.9688,37.4184,0,414,6.8,10.01818704,53.59168008,0,0.538667,-255,0,-255,0,0,0,0,0,0,0,0
8287,96,0,16.9796,38.124,0,436,7,10.01802452,53.59168922,0,0.549462,-255,0,-255,0,0,0,0,0,0,0,0
8288,96,0,16.9908,39.5352,0,446,7.4,10.01785629,53.59169592,0,0.90788,-255,0,-255,0,0,0,0,0,0,0,0
8289,97,0,17.0017,38.4948,0,420,7.8,10.01769192,53.5917038,0,1.27418,-255,0,-255,0,0,0,0,0,0,0,0
8290,97,0,17.0126,38.7288,0,394,8,10.01752789,53.59171176,0,1.27942,-255,0,-255,0,0,0,0,0,0,0,0
8291,98,0,17.0235,39.0672,0,414,8.8,10.01736386,53.59172115,0,2.01268,-255,0,-255,0,0,0,0,0,0,0,0
8292,98,0,17.0344,39.0672,0,413,9,10.01719882,53.59172936,0,2.19518,-255,0,-255,0,0,0,0,0,0,0,0
